listing_id,host_id,score_type,score
12798217,31404048,Value,4.92
12811781,7940078,Accuracy,4.73
12811781,7940078,Cleanliness,4.43
12811781,7940078,Checkin,4.85
12811781,7940078,Communication,4.78
12811781,7940078,Location,4.94
12811781,7940078,Value,4.59
12812601,69864273,Accuracy,4.89
12812601,69864273,Cleanliness,4.94
12812601,69864273,Checkin,4.96
12812601,69864273,Communication,4.94
12812601,69864273,Location,4.94
12812601,69864273,Value,4.87
12835141,57465462,Accuracy,4.94
12835141,57465462,Cleanliness,4.96
12835141,57465462,Checkin,4.96
12835141,57465462,Communication,4.96
12835141,57465462,Location,4.78
12835141,57465462,Value,4.83
12847258,5312600,Accuracy,4.98
12847258,5312600,Cleanliness,4.98
12847258,5312600,Checkin,5
12847258,5312600,Communication,5
12847258,5312600,Location,4.88
12847258,5312600,Value,4.98
12850858,70204462,Accuracy,5
12850858,70204462,Cleanliness,5
12850858,70204462,Checkin,5
12850858,70204462,Communication,5
12850858,70204462,Location,4.86
12850858,70204462,Value,4.86
12868418,70364055,Accuracy,4.98
12868418,70364055,Cleanliness,4.9
12868418,70364055,Checkin,4.96
12868418,70364055,Communication,5
12868418,70364055,Location,4.98
12868418,70364055,Value,4.98
12869052,10981379,Accuracy,5
12869052,10981379,Cleanliness,5
12869052,10981379,Checkin,5
12869052,10981379,Communication,5
12869052,10981379,Location,5
12869052,10981379,Value,5
12908346,13200167,Accuracy,4.77
12908346,13200167,Cleanliness,4.51
12908346,13200167,Checkin,4.82
12908346,13200167,Communication,4.93
12908346,13200167,Location,4.94
12908346,13200167,Value,4.7
12913085,8936770,Accuracy,4.98
12913085,8936770,Cleanliness,4.98
12913085,8936770,Checkin,5
12913085,8936770,Communication,4.99
12913085,8936770,Location,4.77
12913085,8936770,Value,4.93
12918045,316200,Accuracy,4.91
12918045,316200,Cleanliness,4.9
12918045,316200,Checkin,4.96
12918045,316200,Communication,4.95
12918045,316200,Location,4.76
12918045,316200,Value,4.76
12929985,13345485,Accuracy,4.98
12929985,13345485,Cleanliness,4.97
12929985,13345485,Checkin,4.97
12929985,13345485,Communication,4.97
12929985,13345485,Location,4.96
12929985,13345485,Value,4.91
12931310,7697679,Accuracy,4.91
12931310,7697679,Cleanliness,4.9
12931310,7697679,Checkin,4.98
12931310,7697679,Communication,4.97
12931310,7697679,Location,4.99
12931310,7697679,Value,4.82
12957936,71235244,Accuracy,4.94
12957936,71235244,Cleanliness,4.8
12957936,71235244,Checkin,4.95
12957936,71235244,Communication,4.95
12957936,71235244,Location,4.94
12957936,71235244,Value,4.8
12958490,65959768,Accuracy,4.99
12958490,65959768,Cleanliness,4.99
12958490,65959768,Checkin,4.98
12958490,65959768,Communication,4.98
12958490,65959768,Location,4.99
12958490,65959768,Value,4.86
12968264,6426308,Accuracy,4.95
12968264,6426308,Cleanliness,4.81
12968264,6426308,Checkin,4.9
12968264,6426308,Communication,4.85
12968264,6426308,Location,4.95
12968264,6426308,Value,4.7
12972434,40903607,Accuracy,4.85
12972434,40903607,Cleanliness,4.84
12972434,40903607,Checkin,4.9
12972434,40903607,Communication,4.86
12972434,40903607,Location,4.83
12972434,40903607,Value,4.77
12987793,48819046,Accuracy,4.98
12987793,48819046,Cleanliness,4.93
12987793,48819046,Checkin,4.98
12987793,48819046,Communication,5
12987793,48819046,Location,4.93
12987793,48819046,Value,4.95
12991648,5029583,Accuracy,5
12991648,5029583,Cleanliness,5
12991648,5029583,Checkin,5
12991648,5029583,Communication,5
12991648,5029583,Location,4.92
12991648,5029583,Value,4.75
12999766,2409388,Accuracy,4.91
12999766,2409388,Cleanliness,4.61
12999766,2409388,Checkin,4.95
12999766,2409388,Communication,5
12999766,2409388,Location,4.95
12999766,2409388,Value,4.73
13017780,46428878,Accuracy,5
13017780,46428878,Cleanliness,4.95
13017780,46428878,Checkin,4.9
13017780,46428878,Communication,4.95
13017780,46428878,Location,5
13017780,46428878,Value,4.85
13021356,64483941,Accuracy,4.94
13021356,64483941,Cleanliness,4.97
13021356,64483941,Checkin,4.98
13021356,64483941,Communication,4.97
13021356,64483941,Location,4.94
13021356,64483941,Value,4.88
13032264,14659774,Accuracy,4.95
13032264,14659774,Cleanliness,4.96
13032264,14659774,Checkin,5
13032264,14659774,Communication,4.96
13032264,14659774,Location,4.96
13032264,14659774,Value,4.86
13033238,65832379,Accuracy,4.86
13033238,65832379,Cleanliness,4.97
13033238,65832379,Checkin,4.96
13033238,65832379,Communication,4.91
13033238,65832379,Location,4.71
13033238,65832379,Value,4.75
13033576,20293076,Accuracy,4.89
13033576,20293076,Cleanliness,4.75
13033576,20293076,Checkin,4.95
13033576,20293076,Communication,4.94
13033576,20293076,Location,4.9
13033576,20293076,Value,4.88
13045179,49741319,Accuracy,4.96
13045179,49741319,Cleanliness,4.85
13045179,49741319,Checkin,4.97
13045179,49741319,Communication,4.97
13045179,49741319,Location,4.94
13045179,49741319,Value,4.92
13073909,209571,Accuracy,4.9
13073909,209571,Cleanliness,4.79
13073909,209571,Checkin,4.94
13073909,209571,Communication,4.97
13073909,209571,Location,4.88
13073909,209571,Value,4.87
13082625,28653007,Accuracy,4.9
13082625,28653007,Cleanliness,4.77
13082625,28653007,Checkin,4.97
13082625,28653007,Communication,4.9
13082625,28653007,Location,4.87
13082625,28653007,Value,4.9
13083601,28653007,Accuracy,4.48
13083601,28653007,Cleanliness,4.38
13083601,28653007,Checkin,4.88
13083601,28653007,Communication,4.72
13083601,28653007,Location,4.96
13083601,28653007,Value,4.44
13085197,3074414,Accuracy,4.47
13085197,3074414,Cleanliness,4.33
13085197,3074414,Checkin,4.6
13085197,3074414,Communication,4.8
13085197,3074414,Location,4.53
13085197,3074414,Value,4.13
13101706,762860,Accuracy,4.95
13101706,762860,Cleanliness,4.99
13101706,762860,Checkin,4.95
13101706,762860,Communication,4.99
13101706,762860,Location,4.99
13101706,762860,Value,4.85
13140719,50862952,Accuracy,5
13140719,50862952,Cleanliness,5
13140719,50862952,Checkin,4.99
13140719,50862952,Communication,5
13140719,50862952,Location,4.97
13140719,50862952,Value,4.97
13141142,63674214,Accuracy,4.83
13141142,63674214,Cleanliness,4.83
13141142,63674214,Checkin,4.76
13141142,63674214,Communication,4.8
13141142,63674214,Location,4.89
13141142,63674214,Value,4.69
13155310,55993439,Accuracy,4.74
13155310,55993439,Cleanliness,4.78
13155310,55993439,Checkin,4.84
13155310,55993439,Communication,4.91
13155310,55993439,Location,4.91
13155310,55993439,Value,4.65
13157632,3074414,Accuracy,4.58
13157632,3074414,Cleanliness,4.79
13157632,3074414,Checkin,4.74
13157632,3074414,Communication,4.68
13157632,3074414,Location,4.84
13157632,3074414,Value,4.53
13173803,73038446,Accuracy,4.9
13173803,73038446,Cleanliness,4.97
13173803,73038446,Checkin,4.95
13173803,73038446,Communication,4.92
13173803,73038446,Location,4.82
13173803,73038446,Value,4.85
13175944,33664430,Accuracy,4.96
13175944,33664430,Cleanliness,4.98
13175944,33664430,Checkin,4.98
13175944,33664430,Communication,4.96
13175944,33664430,Location,4.96
13175944,33664430,Value,4.85
13191810,55818779,Accuracy,4.86
13191810,55818779,Cleanliness,4.75
13191810,55818779,Checkin,4.97
13191810,55818779,Communication,4.96
13191810,55818779,Location,4.92
13191810,55818779,Value,4.72
13192961,25968742,Accuracy,4.94
13192961,25968742,Cleanliness,4.97
13192961,25968742,Checkin,5
13192961,25968742,Communication,4.96
13192961,25968742,Location,4.97
13192961,25968742,Value,4.94
13226208,15454102,Accuracy,4.55
13226208,15454102,Cleanliness,4.74
13226208,15454102,Checkin,4.88
13226208,15454102,Communication,4.85
13226208,15454102,Location,4.81
13226208,15454102,Value,4.61
13240176,15942582,Accuracy,4.81
13240176,15942582,Cleanliness,4.8
13240176,15942582,Checkin,4.92
13240176,15942582,Communication,4.88
13240176,15942582,Location,4.89
13240176,15942582,Value,4.72
13251351,74533120,Accuracy,4.93
13251351,74533120,Cleanliness,4.89
13251351,74533120,Checkin,4.99
13251351,74533120,Communication,4.95
13251351,74533120,Location,4.9
13251351,74533120,Value,4.87
13252771,3074414,Accuracy,5
13252771,3074414,Cleanliness,5
13252771,3074414,Checkin,5
13252771,3074414,Communication,5
13252771,3074414,Location,4.8
13252771,3074414,Value,4.6
13273883,40128399,Accuracy,4.88
13273883,40128399,Cleanliness,4.94
13273883,40128399,Checkin,4.99
13273883,40128399,Communication,4.98
13273883,40128399,Location,4.76
13273883,40128399,Value,4.72
13295137,74197338,Accuracy,4.79
13295137,74197338,Cleanliness,4.89
13295137,74197338,Checkin,4.89
13295137,74197338,Communication,4.9
13295137,74197338,Location,4.85
13295137,74197338,Value,4.75
13313994,1700743,Accuracy,4.87
13313994,1700743,Cleanliness,4.78
13313994,1700743,Checkin,4.93
13313994,1700743,Communication,4.94
13313994,1700743,Location,4.94
13313994,1700743,Value,4.71
13318575,25971312,Accuracy,4.8
13318575,25971312,Cleanliness,4.71
13318575,25971312,Checkin,4.82
13318575,25971312,Communication,4.91
13318575,25971312,Location,4.67
13318575,25971312,Value,4.75
13331221,11164643,Accuracy,5
13331221,11164643,Cleanliness,4.86
13331221,11164643,Checkin,5
13331221,11164643,Communication,5
13331221,11164643,Location,4.93
13331221,11164643,Value,4.93
13332139,658155,Accuracy,4.98
13332139,658155,Cleanliness,5
13332139,658155,Checkin,4.96
13332139,658155,Communication,4.87
13332139,658155,Location,4.96
13332139,658155,Value,4.85
13334770,32631462,Accuracy,4.95
13334770,32631462,Cleanliness,4.91
13334770,32631462,Checkin,4.96
13334770,32631462,Communication,4.98
13334770,32631462,Location,4.92
13334770,32631462,Value,4.85
13390576,76151472,Accuracy,4.98
13390576,76151472,Cleanliness,4.94
13390576,76151472,Checkin,4.98
13390576,76151472,Communication,4.98
13390576,76151472,Location,4.88
13390576,76151472,Value,4.9
13436253,2438665,Accuracy,4.86
13436253,2438665,Cleanliness,4.86
13436253,2438665,Checkin,5
13436253,2438665,Communication,4.95
13436253,2438665,Location,4.9
13436253,2438665,Value,4.95
13437692,31354928,Accuracy,4.98
13437692,31354928,Cleanliness,4.99
13437692,31354928,Checkin,4.99
13437692,31354928,Communication,5
13437692,31354928,Location,4.98
13437692,31354928,Value,4.93
13448149,11026279,Accuracy,4.86
13448149,11026279,Cleanliness,4.84
13448149,11026279,Checkin,4.92
13448149,11026279,Communication,4.91
13448149,11026279,Location,4.86
13448149,11026279,Value,4.76
13451352,658155,Accuracy,4.97
13451352,658155,Cleanliness,4.98
13451352,658155,Checkin,4.97
13451352,658155,Communication,4.95
13451352,658155,Location,4.89
13451352,658155,Value,4.87
13451764,658155,Accuracy,4.99
13451764,658155,Cleanliness,5
13451764,658155,Checkin,4.96
13451764,658155,Communication,4.9
13451764,658155,Location,4.93
13451764,658155,Value,4.8
13452009,658155,Accuracy,4.87
13452009,658155,Cleanliness,4.96
13452009,658155,Checkin,4.91
13452009,658155,Communication,4.87
13452009,658155,Location,4.93
13452009,658155,Value,4.81
13494687,77362533,Accuracy,4.8
13494687,77362533,Cleanliness,4.91
13494687,77362533,Checkin,4.88
13494687,77362533,Communication,4.92
13494687,77362533,Location,4.81
13494687,77362533,Value,4.76
13532046,106972,Accuracy,4.92
13532046,106972,Cleanliness,4.98
13532046,106972,Checkin,4.95
13532046,106972,Communication,4.95
13532046,106972,Location,4.89
13532046,106972,Value,4.75
13533117,25373047,Accuracy,4.97
13533117,25373047,Cleanliness,4.95
13533117,25373047,Checkin,4.99
13533117,25373047,Communication,4.98
13533117,25373047,Location,4.93
13533117,25373047,Value,4.88
13533362,3074414,Accuracy,4.57
13533362,3074414,Cleanliness,4.54
13533362,3074414,Checkin,4.59
13533362,3074414,Communication,4.41
13533362,3074414,Location,4.56
13533362,3074414,Value,4.22
13548374,24526173,Accuracy,4.88
13548374,24526173,Cleanliness,4.88
13548374,24526173,Checkin,4.94
13548374,24526173,Communication,4.95
13548374,24526173,Location,4.92
13548374,24526173,Value,4.8
13573225,78286472,Accuracy,4.98
13573225,78286472,Cleanliness,4.98
13573225,78286472,Checkin,4.97
13573225,78286472,Communication,4.93
13573225,78286472,Location,4.77
13573225,78286472,Value,4.77
13606919,316200,Accuracy,4.9
13606919,316200,Cleanliness,4.87
13606919,316200,Checkin,4.97
13606919,316200,Communication,4.93
13606919,316200,Location,4.78
13606919,316200,Value,4.83
13607307,26475960,Accuracy,4.64
13607307,26475960,Cleanliness,4.12
13607307,26475960,Checkin,4.83
13607307,26475960,Communication,4.71
13607307,26475960,Location,4.73
13607307,26475960,Value,4.56
13622517,33139872,Accuracy,4.9
13622517,33139872,Cleanliness,4.95
13622517,33139872,Checkin,4.93
13622517,33139872,Communication,4.97
13622517,33139872,Location,4.97
13622517,33139872,Value,4.92
13623929,2696775,Accuracy,4.92
13623929,2696775,Cleanliness,4.95
13623929,2696775,Checkin,4.96
13623929,2696775,Communication,4.95
13623929,2696775,Location,4.83
13623929,2696775,Value,4.94
13641844,53650144,Accuracy,4.92
13641844,53650144,Cleanliness,4.96
13641844,53650144,Checkin,4.96
13641844,53650144,Communication,4.92
13641844,53650144,Location,5
13641844,53650144,Value,4.85
13643570,51321207,Accuracy,5
13643570,51321207,Cleanliness,4.98
13643570,51321207,Checkin,4.98
13643570,51321207,Communication,4.97
13643570,51321207,Location,4.89
13643570,51321207,Value,4.84
13644229,5325813,Accuracy,4.74
13644229,5325813,Cleanliness,4.55
13644229,5325813,Checkin,4.92
13644229,5325813,Communication,4.96
13644229,5325813,Location,4.77
13644229,5325813,Value,4.65
13654492,53650144,Accuracy,4.96
13654492,53650144,Cleanliness,4.83
13654492,53650144,Checkin,4.92
13654492,53650144,Communication,4.92
13654492,53650144,Location,4.83
13654492,53650144,Value,4.71
13658425,3074414,Accuracy,4.52
13658425,3074414,Cleanliness,4.63
13658425,3074414,Checkin,4.78
13658425,3074414,Communication,4.44
13658425,3074414,Location,4.93
13658425,3074414,Value,4.41
13661449,79410874,Accuracy,4.91
13661449,79410874,Cleanliness,4.72
13661449,79410874,Checkin,4.9
13661449,79410874,Communication,4.95
13661449,79410874,Location,4.48
13661449,79410874,Value,4.8
13684864,12420261,Accuracy,5
13684864,12420261,Cleanliness,5
13684864,12420261,Checkin,5
13684864,12420261,Communication,5
13684864,12420261,Location,5
13684864,12420261,Value,4.75
13687977,17935405,Accuracy,4.93
13687977,17935405,Cleanliness,4.96
13687977,17935405,Checkin,4.96
13687977,17935405,Communication,4.92
13687977,17935405,Location,4.77
13687977,17935405,Value,4.86
13689184,4052132,Accuracy,5
13689184,4052132,Cleanliness,4.89
13689184,4052132,Checkin,5
13689184,4052132,Communication,5
13689184,4052132,Location,5
13689184,4052132,Value,4.82
13689263,17935405,Accuracy,4.88
13689263,17935405,Cleanliness,5
13689263,17935405,Checkin,4.97
13689263,17935405,Communication,4.98
13689263,17935405,Location,4.84
13689263,17935405,Value,4.89
13696391,6680836,Accuracy,4.92
13696391,6680836,Cleanliness,4.88
13696391,6680836,Checkin,4.85
13696391,6680836,Communication,4.92
13696391,6680836,Location,4.92
13696391,6680836,Value,4.58
13712209,57960995,Accuracy,4.96
13712209,57960995,Cleanliness,4.99
13712209,57960995,Checkin,4.99
13712209,57960995,Communication,4.98
13712209,57960995,Location,4.93
13712209,57960995,Value,4.9
13732104,54518454,Accuracy,4.88
13732104,54518454,Cleanliness,4.88
13732104,54518454,Checkin,4.82
13732104,54518454,Communication,4.96
13732104,54518454,Location,4.96
13732104,54518454,Value,4.76
13753865,15502197,Accuracy,4.82
13753865,15502197,Cleanliness,4.95
13753865,15502197,Checkin,4.82
13753865,15502197,Communication,4.77
13753865,15502197,Location,4.91
13753865,15502197,Value,4.68
13781518,80917114,Accuracy,4.92
13781518,80917114,Cleanliness,4.82
13781518,80917114,Checkin,5
13781518,80917114,Communication,5
13781518,80917114,Location,4.94
13781518,80917114,Value,4.64
13786651,54518454,Accuracy,4.9
13786651,54518454,Cleanliness,4.88
13786651,54518454,Checkin,4.88
13786651,54518454,Communication,4.9
13786651,54518454,Location,5
13786651,54518454,Value,4.65
13787761,17576448,Accuracy,4.93
13787761,17576448,Cleanliness,4.9
13787761,17576448,Checkin,4.98
13787761,17576448,Communication,4.99
13787761,17576448,Location,4.98
13787761,17576448,Value,4.85
13789894,28763024,Accuracy,4.83
13789894,28763024,Cleanliness,3.5
13789894,28763024,Checkin,4.83
13789894,28763024,Communication,5
13789894,28763024,Location,5
13789894,28763024,Value,4.83
13794197,25736673,Accuracy,4.92
13794197,25736673,Cleanliness,4.9
13794197,25736673,Checkin,4.94
13794197,25736673,Communication,4.97
13794197,25736673,Location,4.94
13794197,25736673,Value,4.87
13803837,4333497,Accuracy,4.87
13803837,4333497,Cleanliness,4.9
13803837,4333497,Checkin,4.89
13803837,4333497,Communication,4.88
13803837,4333497,Location,4.78
13803837,4333497,Value,4.83
13814892,7940078,Accuracy,4.61
13814892,7940078,Cleanliness,4.35
13814892,7940078,Checkin,4.76
13814892,7940078,Communication,4.63
13814892,7940078,Location,4.84
